"Time_Iter","Outer_Iter","Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,   "Cauchy[CL]"   ,   "Cauchy[CD]"   
          0,           0,         376,      0.6394490037,      -7.903760442,      -4.328514733,      -4.933494037,      -2.424070715,    0.000491095517,       1.230826743,                 0,                 0,                 0,     0.01623053743,     -0.2132471863,       1.212212997,                 0,       2506.287881,   1.070874228e-05,    0.002295831579
          0,           0,         377,      0.6392748172,      -7.914301188,      -4.338747501,      -4.944988807,      -2.434670121,   0.0004908338898,       1.230828958,                 0,                 0,                 0,     0.01623062262,     -0.2132478286,       1.212215133,                 0,       2507.628311,    1.04017519e-05,    0.002255477263
          0,           0,         378,      0.6391066929,      -7.924819092,      -4.348952762,      -4.956491301,      -2.445249164,    0.000490577805,       1.230831105,                 0,                 0,                 0,     0.01623070209,     -0.2132484535,       1.212217203,                 0,       2508.941685,   1.010153984e-05,    0.002215164194
          0,           0,         379,      0.6389399096,      -7.935316482,      -4.359132413,      -4.968000338,      -2.455810152,   0.0004903271692,       1.230833184,                 0,                 0,                 0,     0.01623077596,     -0.2132490614,       1.212219206,                 0,       2510.228397,   9.808137352e-06,    0.002174895152
          0,           0,         380,      0.6388153566,      -7.945793665,       -4.36928842,      -4.979514648,      -2.466353102,   0.0004900818949,       1.230835197,                 0,                 0,                 0,     0.01623084438,     -0.2132496525,       1.212221146,                 0,       2511.488814,   9.521565463e-06,    0.002134676833
          0,           0,         381,       0.638650941,      -7.956252907,      -4.379422803,      -4.991033004,       -2.47688018,   0.0004898419002,       1.230837145,                 0,                 0,                 0,     0.01623090749,     -0.2132502272,       1.212223024,                 0,       2512.723278,   9.241834517e-06,    0.002094519595
          0,           0,         382,      0.6384873103,      -7.966695485,       -4.38953769,       -5.00255407,      -2.487392423,   0.0004896071084,       1.230839031,                 0,                 0,                 0,     0.01623096542,     -0.2132507858,        1.21222484,                 0,       2513.932109,   8.968943788e-06,    0.002054437134
          0,           0,         383,      0.6383292857,      -7.977122516,      -4.399635234,       -5.01407662,      -2.497890716,   0.0004893774468,       1.230840854,                 0,                 0,                 0,     0.01623101833,     -0.2132513287,       1.212226596,                 0,       2515.115607,   8.702881228e-06,     0.00201444617
          0,           0,         384,      0.6381723578,       -7.98753616,      -4.409717613,      -5.025599441,      -2.508377023,   0.0004891528464,       1.230842618,                 0,                 0,                 0,     0.01623106638,     -0.2132518561,       1.212228293,                 0,       2516.274058,   8.443623706e-06,    0.001974565895
          0,           0,         385,      0.6380127008,      -7.997937831,      -4.419787036,       -5.03712123,      -2.518852738,   0.0004889332409,       1.230844322,                 0,                 0,                 0,     0.01623110973,     -0.2132523683,       1.212229934,                 0,       2517.407735,    8.19113726e-06,     0.00193481749
          0,           0,         386,       0.637853608,      -8.008328954,      -4.429845732,      -5.048640879,      -2.529318916,   0.0004887185673,        1.23084597,                 0,                 0,                 0,     0.01623114854,     -0.2132528658,       1.212231519,                 0,       2518.516897,   7.945377364e-06,    0.001895223797
          0,           0,         387,      0.6376951215,      -8.018711441,      -4.439895942,      -5.060157184,      -2.539777322,   0.0004885087643,       1.230847561,                 0,                 0,                 0,     0.01623118298,     -0.2132533487,        1.21223305,                 0,       2519.601798,   7.706289212e-06,    0.001855809024
          0,           0,         388,      0.6375460453,      -8.029086969,      -4.449939908,      -5.071669252,      -2.550229453,   0.0004883037727,       1.230849098,                 0,                 0,                 0,     0.01623121322,     -0.2132538175,       1.212234527,                 0,       2520.662683,   7.473808157e-06,    0.001816598492
          0,           0,         389,      0.6373873199,      -8.039457222,      -4.459979853,      -5.083175815,      -2.560676807,   0.0004881035339,       1.230850581,                 0,                 0,                 0,     0.01623123942,     -0.2132542723,       1.212235954,                 0,       2521.699795,   7.247860184e-06,    0.001777618376
          0,           0,         390,      0.6372346502,      -8.049824322,      -4.470017989,      -5.094676162,      -2.571121269,   0.0004879079911,       1.230852013,                 0,                 0,                 0,     0.01623126176,     -0.2132547135,        1.21223733,                 0,       2522.713371,    7.02836249e-06,    0.001738895341
          0,           0,         391,      0.6370768374,      -8.060189227,      -4.480056489,      -5.106169424,      -2.581563722,   0.0004877170878,       1.230853395,                 0,                 0,                 0,     0.01623128041,     -0.2132551414,       1.212238657,                 0,        2523.70365,   6.815224132e-06,    0.001700456265
          0,           0,         392,      0.6369190446,      -8.070554181,      -4.490097497,      -5.117654806,      -2.592006136,   0.0004875307676,       1.230854727,                 0,                 0,                 0,     0.01623129554,     -0.2132555563,       1.212239937,                 0,        2524.67087,   6.608346705e-06,    0.001662327976
          0,           0,         393,      0.6367623748,      -8.080920677,       -4.50014312,      -5.129131788,       -2.60244995,   0.0004873489744,       1.230856012,                 0,                 0,                 0,     0.01623130732,     -0.2132559584,       1.212241171,                 0,       2525.615272,   6.407624973e-06,     0.00162453707
          0,           0,         394,      0.6366580135,      -8.091290892,       -4.51019543,      -5.140599914,      -2.612896918,   0.0004871716516,       1.230857251,                 0,                 0,                 0,     0.01623131591,     -0.2132563482,        1.21224236,                 0,       2526.537098,    6.21294744e-06,    0.001587109843
          0,           0,         395,      0.6366745418,      -8.101665969,      -4.520256412,      -5.152058688,       -2.62334829,   0.0004869987425,       1.230858445,                 0,                 0,                 0,     0.01623132149,     -0.2132567257,       1.212243506,                 0,       2527.436597,   6.024196994e-06,    0.001550072082
          0,           0,         396,      0.6365301703,      -8.112048167,      -4.530328034,      -5.163507931,       -2.63380604,   0.0004868301898,       1.230859595,                 0,                 0,                 0,     0.01623132421,     -0.2132570914,       1.212244609,                 0,       2528.314021,   5.841251574e-06,    0.001513448856
          0,           0,         397,      0.6364211785,      -8.122438732,       -4.54041215,      -5.174947612,      -2.644271435,   0.0004866659353,       1.230860703,                 0,                 0,                 0,     0.01623132424,     -0.2132574456,       1.212245671,                 0,       2529.169628,   5.663984815e-06,    0.001477264381
          0,           0,         398,      0.6362943071,      -8.132839281,      -4.550510572,      -5.186377746,      -2.654745825,   0.0004865059202,       1.230861769,                 0,                 0,                 0,     0.01623132174,     -0.2132577884,       1.212246694,                 0,       2530.003682,   5.492266741e-06,    0.001441541875
          0,           0,         399,      0.6362093625,      -8.143251638,      -4.560625021,      -5.197798484,      -2.665230896,   0.0004863500846,       1.230862797,                 0,                 0,                 0,     0.01623131686,     -0.2132581203,       1.212247679,                 0,       2530.816454,   5.325964225e-06,    0.001406303528
          0,           0,         400,      0.6361750209,      -8.153677518,      -4.570757153,      -5.209210071,      -2.675728295,   0.0004861983674,       1.230863785,                 0,                 0,                 0,     0.01623130976,     -0.2132584414,       1.212248626,                 0,       2531.608224,   5.164941587e-06,    0.001371570403
          0,           0,         401,      0.6364020081,      -8.164117852,      -4.580908513,      -5.220612984,      -2.686238891,   0.0004860507065,       1.230864737,                 0,                 0,                 0,     0.01623130057,      -0.213258752,       1.212249537,                 0,       2532.379277,   5.009061113e-06,     0.00133736236
          0,           0,         402,      0.6362573231,      -8.174574891,      -4.591080552,      -5.232007817,      -2.696764854,   0.0004859070388,       1.230865652,                 0,                 0,                 0,     0.01623128944,     -0.2132590524,       1.212250414,                 0,       2533.129907,   4.858183633e-06,    0.001303697956
          0,           0,         403,      0.6361116491,      -8.185049051,       -4.60127466,      -5.243395173,      -2.707306415,   0.0004857673001,       1.230866533,                 0,                 0,                 0,     0.01623127651,     -0.2132593429,       1.212251257,                 0,       2533.860415,   4.712168986e-06,    0.001270594367
          0,           0,         404,      0.6359604292,      -8.195542404,       -4.61149209,      -5.254775833,      -2.717865771,   0.0004856314253,       1.230867379,                 0,                 0,                 0,     0.01623126192,     -0.2132596238,       1.212252067,                 0,       2534.571107,   4.570876521e-06,    0.001238067349
          0,           0,         405,      0.6358135058,      -8.206055729,         -4.621734,      -5.266150755,      -2.728443547,   0.0004854993476,       1.230868194,                 0,                 0,                 0,     0.01623124578,     -0.2132598952,       1.212252846,                 0,       2535.262302,   4.434165507e-06,    0.001206131206
          0,           0,         406,      0.6356661175,       -8.21659057,       -4.63200146,      -5.277520797,      -2.739041169,   0.0004853709998,       1.230868976,                 0,                 0,                 0,     0.01623122823,     -0.2132601576,       1.212253595,                 0,        2535.93432,   4.301895518e-06,    0.001174798788
          0,           0,         407,      0.6355324466,      -8.227148176,      -4.642295407,      -5.288887099,      -2.749660141,   0.0004852463134,       1.230869729,                 0,                 0,                 0,     0.01623120938,      -0.213260411,       1.212254314,                 0,       2536.587491,   4.173926802e-06,    0.001144081472
          0,           0,         408,      0.6354254341,      -8.237728812,      -4.652616674,      -5.300250686,      -2.760300409,   0.0004851252189,       1.230870452,                 0,                 0,                 0,     0.01623118935,     -0.2132606558,       1.212255005,                 0,       2537.222152,   4.050120636e-06,    0.001113989147
          0,           0,         409,      0.6352959749,      -8.248333344,      -4.662965974,      -5.311612874,      -2.770962893,    0.000485007646,       1.230871147,                 0,                 0,                 0,     0.01623116825,     -0.2132608923,       1.212255669,                 0,       2537.838644,   3.930339695e-06,    0.001084530171
          0,           0,         410,      0.6352230061,      -8.258963368,      -4.673343947,      -5.322974792,      -2.781649401,   0.0004848935236,       1.230871814,                 0,                 0,                 0,     0.01623114617,     -0.2132611206,       1.212256306,                 0,       2538.437315,   3.814448357e-06,     0.00105571138
          0,           0,         411,      0.6350966115,      -8.269618852,      -4.683751072,      -5.334337759,      -2.792359875,   0.0004847827797,       1.230872455,                 0,                 0,                 0,     0.01623112321,      -0.213261341,       1.212256919,                 0,       2539.018519,    3.70231298e-06,    0.001027538106
          0,           0,         412,      0.6349677706,      -8.280300552,      -4.694187741,      -5.345702878,      -2.803094873,   0.0004846753422,       1.230873071,                 0,                 0,                 0,     0.01623109948,     -0.2132615537,       1.212257506,                 0,       2539.582611,   3.593802116e-06,    0.001000014227
          0,           0,         413,      0.6348328438,      -8.291009446,      -4.704654202,      -5.357071617,      -2.813855663,   0.0004845711379,       1.230873662,                 0,                 0,                 0,     0.01623107504,      -0.213261759,       1.212258071,                 0,       2540.129954,   3.488786658e-06,   0.0009731422106
          0,           0,         414,      0.6346970978,      -8.301745107,       -4.71515064,      -5.368445276,      -2.824641681,   0.0004844700935,        1.23087423,                 0,                 0,                 0,        0.01623105,     -0.2132619571,       1.212258612,                 0,       2540.660913,   3.387140158e-06,   0.0009469230961
          0,           0,         415,      0.6345761612,      -8.312507825,      -4.725677077,      -5.379825009,        -2.8354534,   0.0004843721354,       1.230874775,                 0,                 0,                 0,     0.01623102442,     -0.2132621483,       1.212259132,                 0,       2541.175855,   3.288739033e-06,   0.0009213565302
          0,           0,         416,      0.6344455526,      -8.323298553,      -4.736233454,      -5.391212162,      -2.846291976,   0.0004842771897,       1.230875299,                 0,                 0,                 0,     0.01623099837,     -0.2132623326,       1.212259631,                 0,        2541.67515,   3.193462679e-06,   0.0008964408054
          0,           0,         417,      0.6343074511,      -8.334116242,      -4.746819615,      -5.402607777,      -2.857156007,   0.0004841851824,       1.230875801,                 0,                 0,                 0,     0.01623097193,     -0.2132625105,        1.21226011,                 0,       2542.159169,   3.101193625e-06,   0.0008721729201
          0,           0,         418,      0.6341970151,        -8.3449618,      -4.757435279,      -5.414013223,      -2.868046787,   0.0004840960398,       1.230876283,                 0,                 0,                 0,     0.01623094515,     -0.2132626819,       1.212260569,                 0,       2542.628284,   3.011817606e-06,   0.0008485486527
          0,           0,         419,      0.6340804336,      -8.355834685,      -4.768080057,      -5.425429485,      -2.878963678,   0.0004840096881,       1.230876746,                 0,                 0,                 0,     0.01623091811,     -0.2132628473,       1.212261009,                 0,       2543.082868,   2.925223669e-06,   0.0008255626307
          0,           0,         420,      0.6339999034,      -8.366734564,      -4.778753493,      -5.436857853,      -2.889906577,   0.0004839260538,       1.230877189,                 0,                 0,                 0,     0.01623089084,     -0.2132630067,       1.212261432,                 0,       2543.523292,   2.841304291e-06,   0.0008032083561
          0,           0,         421,      0.6339824202,      -8.377660993,      -4.789455033,         -5.448299,      -2.900874976,   0.0004838450638,       1.230877615,                 0,                 0,                 0,      0.0162308634,     -0.2132631604,       1.212261837,                 0,       2543.949928,   2.759955457e-06,   0.0007814782556
          0,           0,         422,      0.6338592235,      -8.388613563,      -4.800183982,      -5.459754105,      -2.911868731,   0.0004837666456,       1.230878023,                 0,                 0,                 0,     0.01623083583,     -0.2132633086,       1.212262226,                 0,       2544.363144,   2.681076712e-06,   0.0007603637472
          0,           0,         423,      0.6337550142,      -8.399591284,      -4.810939648,      -5.471223695,      -2.922886825,    0.000483690727,       1.230878415,                 0,                 0,                 0,     0.01623080819,     -0.2132634513,       1.212262598,                 0,       2544.763309,   2.604571097e-06,   0.0007398553808
          0,           0,         424,       0.633627048,       -8.41059478,      -4.821721302,      -5.482708806,      -2.933929894,   0.0004836172366,       1.230878791,                 0,                 0,                 0,     0.01623078049,     -0.2132635889,       1.212262955,                 0,       2545.150788,   2.530345245e-06,   0.0007199428597
          0,           0,         425,      0.6334948699,       -8.42162244,      -4.832527977,       -5.49421017,      -2.944996205,   0.0004835461037,       1.230879151,                 0,                 0,                 0,     0.01623075279,     -0.2132637215,       1.212263298,                 0,       2545.525941,   2.458309349e-06,   0.0007006151309
          0,           0,         426,      0.6333612738,      -8.432672605,      -4.843358665,      -5.505728262,      -2.956084741,   0.0004834772586,       1.230879496,                 0,                 0,                 0,     0.01623072511,     -0.2132638493,       1.212263626,                 0,       2545.889127,   2.388377174e-06,   0.0006818604367
          0,           0,         427,      0.6332181834,       -8.44374654,      -4.854212444,       -5.51726338,      -2.967196316,   0.0004834106325,       1.230879827,                 0,                 0,                 0,     0.01623069747,     -0.2132639723,        1.21226394,                 0,       2546.240699,   2.320466041e-06,   0.0006636664003
          0,           0,         428,      0.6331273949,      -8.454840922,      -4.865088179,      -5.528816274,      -2.978327968,   0.0004833461575,       1.230880144,                 0,                 0,                 0,     0.01623066991,     -0.2132640909,       1.212264241,                 0,       2546.581006,   2.254496801e-06,   0.0006460200853
          0,           0,         429,      0.6331006982,      -8.465956142,       -4.87598482,      -5.540386901,      -2.989479966,   0.0004832837669,       1.230880448,                 0,                 0,                 0,     0.01623064245,     -0.2132642051,       1.212264529,                 0,       2546.910391,   2.190393773e-06,   0.0006289080766
          0,           0,         430,      0.6330450224,      -8.477090957,      -4.886901172,      -5.551975818,      -3.000651169,   0.0004832233952,       1.230880739,                 0,                 0,                 0,      0.0162306151,     -0.2132643151,       1.212264806,                 0,       2547.229193,   2.128084705e-06,   0.0006123165465
          0,           0,         431,      0.6332656759,      -8.488244392,       -4.89783608,      -5.563583093,       -3.01184073,    0.000483164978,       1.230881018,                 0,                 0,                 0,     0.01623058788,      -0.213264421,        1.21226507,                 0,       2547.537744,    2.06750064e-06,    0.000596231372
          0,           0,         432,      0.6337981535,       -8.49941533,       -4.90878836,      -5.575208561,      -3.023047473,    0.000483108452,       1.230881285,                 0,                 0,                 0,     0.01623056081,     -0.2132645231,       1.212265323,                 0,        2547.83637,   2.008575881e-06,   0.0005806381903
          0,           0,         433,      0.6338552191,         -8.510602,      -4.919756738,      -5.586852422,      -3.034269928,   0.0004830537555,        1.23088154,                 0,                 0,                 0,     0.01623053389,     -0.2132646213,       1.212265565,                 0,       2548.125392,   1.951247956e-06,   0.0005655224242
          0,           0,         434,      0.6337618613,      -8.521802981,      -4.930739999,      -5.598514763,      -3.045506661,   0.0004830008284,       1.230881785,                 0,                 0,                 0,     0.01623050714,     -0.2132647159,       1.212265797,                 0,       2548.405122,    1.89545753e-06,   0.0005508693449
          0,           0,         435,      0.6336614171,      -8.533017691,      -4.941736895,      -5.610194896,      -3.056756953,   0.0004829496114,       1.230882019,                 0,                 0,                 0,     0.01623048058,      -0.213264807,       1.212266018,                 0,       2548.675865,    1.84114831e-06,   0.0005366641435
          0,           0,         436,      0.6336026892,      -8.544245176,       -4.95274618,      -5.621892936,      -3.068020157,   0.0004829000472,       1.230882243,                 0,                 0,                 0,     0.01623045419,     -0.2132648946,        1.21226623,                 0,       2548.937922,   1.788266916e-06,   0.0005228920138
          0,           0,         437,      0.6338746587,      -8.555483834,      -4.963766643,      -5.633608307,      -3.079294294,   0.0004828520795,       1.230882456,                 0,                 0,                 0,     0.01623042799,      -0.213264979,       1.212266433,                 0,       2549.191582,   1.736762773e-06,   0.0005095382063
          0,           0,         438,      0.6345510961,       -8.56673198,      -4.974797009,      -5.645340986,      -3.090578106,   0.0004828056541,       1.230882661,                 0,                 0,                 0,     0.01623040199,     -0.2132650602,       1.212266626,                 0,        2549.43713,   1.686588055e-06,   0.0004965880507
          0,           0,         439,       0.635150421,       -8.57798924,      -4.985836145,      -5.657090198,      -3.101871041,   0.0004827607177,       1.230882856,                 0,                 0,                 0,     0.01623037617,     -0.2132651384,        1.21226681,                 0,       2549.674841,   1.637697549e-06,   0.0004840270323
          0,           0,         440,      0.6356005878,      -8.589253486,      -4.996882798,      -5.668855413,       -3.11317131,    0.000482717219,       1.230883043,                 0,                 0,                 0,     0.01623035056,     -0.2132652136,       1.212266986,                 0,       2549.904984,   1.590048581e-06,   0.0004718407972
          0,           0,         441,      0.6361603045,      -8.600523456,      -5.007935851,      -5.680636206,      -3.124477483,    0.000482675108,       1.230883221,                 0,                 0,                 0,     0.01623032514,      -0.213265286,       1.212267154,                 0,       2550.127819,   1.543600876e-06,    0.000460015213
          0,           0,         442,      0.6367358578,      -8.611798471,       -5.01899422,      -5.692431608,      -3.135789032,   0.0004826343365,        1.23088339,                 0,                 0,                 0,     0.01623029992,     -0.2132653556,       1.212267314,                 0,       2550.343598,   1.498316438e-06,    0.000448536436
          0,           0,         443,      0.6373109591,      -8.623077985,      -5.030056814,      -5.704241285,      -3.147105318,   0.0004825948575,       1.230883552,                 0,                 0,                 0,     0.01623027489,     -0.2132654226,       1.212267467,                 0,       2550.552566,   1.454159471e-06,   0.0004373908988
          0,           0,         444,      0.6379384006,      -8.634359085,      -5.041122574,      -5.716064442,      -3.158423581,   0.0004825566258,       1.230883706,                 0,                 0,                 0,     0.01623025005,      -0.213265487,       1.212267612,                 0,       2550.754959,   1.411096243e-06,   0.0004265653652
          0,           0,         445,      0.6385932492,      -8.645641914,      -5.052190545,      -5.727899963,      -3.169743889,   0.0004825195976,       1.230883853,                 0,                 0,                 0,      0.0162302254,      -0.213265549,        1.21226775,                 0,       2550.951006,   1.369094971e-06,   0.0004160469582
          0,           0,         446,       0.639281641,      -8.656924075,      -5.063259791,        -5.7397472,      -3.181064111,   0.0004824837309,       1.230883993,                 0,                 0,                 0,     0.01623020094,     -0.2132656085,       1.212267881,                 0,       2551.140927,   1.328125727e-06,    0.000405823167
          0,           0,         447,      0.6399015174,      -8.668206911,       -5.07432947,      -5.751605232,      -3.192385322,   0.0004824489848,       1.230884125,                 0,                 0,                 0,     0.01623017666,     -0.2132656658,       1.212268006,                 0,       2551.324936,    1.28816035e-06,   0.0003958818633
          0,           0,         448,      0.6409201852,      -8.679487554,      -5.085398714,      -5.763473128,      -3.203704929,   0.0004824153203,       1.230884251,                 0,                 0,                 0,     0.01623015257,     -0.2132657208,       1.212268124,                 0,       2551.503237,   1.249172287e-06,   0.0003862113459
          0,           0,         449,      0.6414846506,      -8.690765005,        -5.0964668,      -5.775349962,      -3.215021706,   0.0004823826995,       1.230884371,                 0,                 0,                 0,     0.01623012865,     -0.2132657737,       1.212268236,                 0,       2551.676028,   1.211136521e-06,   0.0003768003336
          0,           0,         450,      0.6422079289,      -8.702038811,       -5.10753306,      -5.787234244,      -3.226335647,   0.0004823510862,       1.230884484,                 0,                 0,                 0,      0.0162301049,     -0.2132658245,       1.212268342,                 0,         2551.8435,   1.174029468e-06,   0.0003676379709
          0,           0,         451,      0.6425196435,      -8.713308724,      -5.118596816,      -5.799125633,      -3.237646064,   0.0004823204456,       1.230884591,                 0,                 0,                 0,     0.01623008132,     -0.2132658733,       1.212268443,                 0,       2552.005835,    1.13782885e-06,   0.0003587138457
          0,           0,         452,       0.642655892,      -8.724572898,      -5.129657505,      -5.811022677,      -3.248951246,   0.0004822907441,       1.230884693,                 0,                 0,                 0,      0.0162300579,     -0.2132659202,       1.212268537,                 0,       2552.163208,   1.102513621e-06,    0.000350018008
          0,           0,         453,      0.6426932417,      -8.735831442,      -5.140714652,      -5.822923995,      -3.260251473,   0.0004822619497,       1.230884788,                 0,                 0,                 0,     0.01623003464,     -0.2132659651,       1.212268627,                 0,       2552.315789,   1.068063893e-06,   0.0003415409394
          0,           0,         454,      0.6432348779,      -8.747083667,      -5.151767805,      -5.834828718,      -3.271546012,   0.0004822340316,       1.230884879,                 0,                 0,                 0,     0.01623001155,     -0.2132660083,       1.212268711,                 0,       2552.463738,   1.034460808e-06,   0.0003332735628
          0,           0,         455,      0.6436156512,      -8.758328207,      -5.162816633,      -5.846735663,      -3.282833104,   0.0004822069602,       1.230884964,                 0,                 0,                 0,      0.0162299886,     -0.2132660497,        1.21226879,                 0,       2552.607211,   1.001686467e-06,   0.0003252072653
          0,           0,         456,      0.6441075583,       -8.76956546,      -5.173860734,      -5.858643354,      -3.294113721,   0.0004821807072,       1.230885043,                 0,                 0,                 0,      0.0162299658,     -0.2132660894,       1.212268864,                 0,       2552.746356,   9.697238449e-07,   0.0003173338666
          0,           0,         457,      0.6447175552,      -8.780793842,      -5.184899969,      -5.870550714,      -3.305386131,   0.0004821552457,       1.230885118,                 0,                 0,                 0,     0.01622994315,     -0.2132661275,       1.212268933,                 0,       2552.881316,   9.385567238e-07,   0.0003096456138
          0,           0,         458,      0.6452678538,      -8.792014359,      -5.195934107,      -5.882456837,      -3.316650846,   0.0004821305498,       1.230885188,                 0,                 0,                 0,     0.01622992064,     -0.2132661639,       1.212268997,                 0,       2553.012226,   9.081696203e-07,   0.0003021351781
          0,           0,         459,      0.6457723982,      -8.803224637,      -5.206963017,      -5.894359467,      -3.327906366,   0.0004821065948,       1.230885253,                 0,                 0,                 0,     0.01622989828,     -0.2132661989,       1.212269058,                 0,       2553.139216,    8.78547672e-07,   0.0002947956666
          0,           0,         460,      0.6465563082,      -8.814426798,      -5.217986706,      -5.906258065,      -3.339153948,   0.0004820833569,       1.230885314,                 0,                 0,                 0,     0.01622987605,     -0.2132662323,       1.212269113,                 0,       2553.262411,   8.496765936e-07,   0.0002876205956
          0,           0,         461,      0.6474013118,      -8.825619686,        -5.2290051,      -5.918150953,      -3.350392555,   0.0004820608136,       1.230885371,                 0,                 0,                 0,     0.01622985395,     -0.2132662643,       1.212269165,                 0,        2553.38193,   8.215426237e-07,   0.0002806038773
          0,           0,         462,      0.6484679156,      -8.836802338,      -5.240018222,       -5.93003717,      -3.361621539,   0.0004820389433,       1.230885423,                 0,                 0,                 0,       0.016229832,     -0.2132662949,       1.212269213,                 0,       2553.497887,   7.941324754e-07,   0.0002737398028
          0,           0,         463,      0.6492019977,      -8.847974906,      -5.251026299,       -5.94191474,       -3.37284065,   0.0004820177252,       1.230885471,                 0,                 0,                 0,     0.01622981017,     -0.2132663242,       1.212269256,                 0,       2553.610389,   7.674332624e-07,    0.000267023034
          0,           0,         464,      0.6496539523,      -8.859137815,      -5.262029381,      -5.953782903,      -3.384050555,   0.0004819971398,       1.230885515,                 0,                 0,                 0,     0.01622978848,     -0.2132663521,       1.212269296,                 0,       2553.719542,   7.414324351e-07,   0.0002604485886
          0,           0,         465,       0.650272258,      -8.870291888,      -5.273027726,      -5.965639783,      -3.395251597,   0.0004819771681,       1.230885555,                 0,                 0,                 0,     0.01622976691,     -0.2132663788,       1.212269333,                 0,       2553.825444,   7.161177615e-07,   0.0002540118327
          0,           0,         466,      0.6508805387,      -8.881435684,      -5.284021535,      -5.977484216,      -3.406442584,   0.0004819577922,       1.230885592,                 0,                 0,                 0,     0.01622974548,     -0.2132664042,       1.212269365,                 0,       2553.928191,   6.914772759e-07,   0.0002477084522
          0,           0,         467,      0.6511224396,      -8.892569976,      -5.295011123,      -5.989315271,      -3.417623981,   0.0004819389947,       1.230885625,                 0,                 0,                 0,     0.01622972418,     -0.2132664285,       1.212269394,                 0,       2554.027872,   6.674992278e-07,   0.0002415344445
          0,           0,         468,      0.6511662712,      -8.903694311,      -5.305996788,      -6.001130544,      -3.428795957,   0.0004819207594,       1.230885655,                 0,                 0,                 0,     0.01622970301,     -0.2132664515,        1.21226942,                 0,       2554.124575,   6.441720617e-07,   0.0002354860992
          0,           0,         469,      0.6511438582,      -8.914809081,      -5.316978919,      -6.012929785,       -3.43995802,   0.0004819030705,       1.230885681,                 0,                 0,                 0,     0.01622968196,     -0.2132664735,       1.212269443,                 0,       2554.218382,   6.214843634e-07,   0.0002295599844
          0,           0,         470,      0.6516870648,      -8.925915789,      -5.327957956,      -6.024710542,      -3.451111637,   0.0004818859128,       1.230885704,                 0,                 0,                 0,     0.01622966105,     -0.2132664944,       1.212269463,                 0,       2554.309373,   5.994248589e-07,   0.0002237529357
          0,           0,         471,      0.6522755386,      -8.937013076,      -5.338934193,      -6.036472959,      -3.462255911,    0.000481869272,       1.230885724,                 0,                 0,                 0,     0.01622964028,     -0.2132665142,       1.212269479,                 0,       2554.397624,   5.779823536e-07,   0.0002180620365
          0,           0,         472,      0.6526580844,      -8.948101211,      -5.349908145,       -6.04821464,      -3.473390878,   0.0004818531342,        1.23088574,                 0,                 0,                 0,     0.01622961963,      -0.213266533,       1.212269493,                 0,       2554.483208,   5.571457393e-07,   0.0002124845951
          0,           0,         473,      0.6535886766,      -8.959181105,      -5.360880292,      -6.059934465,      -3.484517424,   0.0004818374864,       1.230885754,                 0,                 0,                 0,     0.01622959913,     -0.2132665509,       1.212269504,                 0,       2554.566195,   5.369039646e-07,   0.0002070181292
          0,           0,         474,      0.6546944549,      -8.970253321,      -5.371851191,      -6.071631556,      -3.495635594,   0.0004818223155,       1.230885765,                 0,                 0,                 0,     0.01622957876,     -0.2132665677,       1.212269512,                 0,       2554.646652,   5.172460162e-07,   0.0002016603642
          0,           0,         475,       0.655471117,      -8.981319441,      -5.382821219,      -6.083304497,       -3.50674724,   0.0004818076096,       1.230885774,                 0,                 0,                 0,     0.01622955852,     -0.2132665836,       1.212269518,                 0,       2554.724644,   4.981609157e-07,   0.0001964092015
          0,           0,         476,      0.6563003024,      -8.992377305,      -5.393790924,      -6.094952566,      -3.517850261,   0.0004817933568,       1.230885779,                 0,                 0,                 0,     0.01622953843,     -0.2132665987,       1.212269521,                 0,       2554.800232,   4.796376946e-07,    0.000191262711
          0,           0,         477,      0.6569703597,       -9.00342719,      -5.404760813,      -6.106574423,      -3.528944919,   0.0004817795458,       1.230885783,                 0,                 0,                 0,     0.01622951849,     -0.2132666129,       1.212269522,                 0,       2554.873476,   4.616653872e-07,   0.0001862191164
          0,           0,         478,      0.6575225121,      -9.014471559,      -5.415731512,      -6.118168742,      -3.540033196,   0.0004817661658,       1.230885784,                 0,                 0,                 0,     0.01622949868,     -0.2132666262,       1.212269521,                 0,       2554.944434,   4.442330325e-07,   0.0001812767807
          0,           0,         479,      0.6582481209,      -9.025509579,      -5.426703483,      -6.129735392,       -3.55111458,   0.0004817532061,       1.230885782,                 0,                 0,                 0,     0.01622947903,     -0.2132666387,       1.212269517,                 0,       2555.013161,   4.273538416e-07,   0.0001764341873
          0,           0,         480,      0.6587608679,       -9.03654386,      -5.437677349,       -6.14127258,      -3.562191304,   0.0004817406567,       1.230885778,                 0,                 0,                 0,     0.01622945953,     -0.2132666504,       1.212269511,                 0,       2555.079712,   4.110289353e-07,   0.0001716899271
